@RELATION dados

@ATTRIBUTE A39	REAL
@ATTRIBUTE A40	REAL
@ATTRIBUTE A41	REAL
@ATTRIBUTE A42	REAL
@ATTRIBUTE A43	REAL
@ATTRIBUTE A44	REAL
@ATTRIBUTE A45	REAL
@ATTRIBUTE A46	REAL
@ATTRIBUTE A47	REAL
@ATTRIBUTE A48	REAL
@ATTRIBUTE A49	REAL
@ATTRIBUTE A50	REAL
@ATTRIBUTE A51	REAL
@ATTRIBUTE A52	REAL
@ATTRIBUTE A53	REAL
@ATTRIBUTE A54	REAL
@ATTRIBUTE A55	REAL
@ATTRIBUTE A56	REAL
@ATTRIBUTE A57	REAL
@ATTRIBUTE A58	REAL
@ATTRIBUTE A59	REAL
@ATTRIBUTE A60	REAL
@ATTRIBUTE A61	REAL
@ATTRIBUTE A62	REAL
@ATTRIBUTE A63	REAL
@ATTRIBUTE A64	REAL
@ATTRIBUTE A65	REAL
@ATTRIBUTE A66	REAL
@ATTRIBUTE A67	REAL
@ATTRIBUTE A68	REAL
@ATTRIBUTE A69	REAL
@ATTRIBUTE A70	REAL
@ATTRIBUTE A71	REAL
@ATTRIBUTE A72	REAL
@ATTRIBUTE A73	REAL
@ATTRIBUTE A74	REAL
@ATTRIBUTE A75	REAL
@ATTRIBUTE A76	REAL
@ATTRIBUTE class {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30}

@DATA
0.020064, 0.045121, 0.070218, 0.095449, 0.120951, 0.146736, 0.172805, 0.200479, 0.229691, 0.260172, 0.294687, 0.334640, 0.375551, 0.424045, 0.488055, 0.538681, 0.581157, 0.620772, 0.657136, 0.690558, 0.721268, 0.750737, 0.777764, 0.803400, 0.826838, 0.848912, 0.869381, 0.888042, 0.905191, 0.920533, 0.934296, 0.947033, 0.957976, 0.967651, 0.976016, 0.982952, 0.988295, 0.992761, 16
0.022160, 0.048536, 0.074362, 0.101678, 0.129850, 0.161154, 0.196015, 0.244280, 0.314239, 0.369303, 0.416070, 0.459661, 0.499992, 0.537714, 0.573668, 0.607970, 0.640697, 0.671053, 0.700528, 0.728387, 0.754509, 0.779675, 0.803087, 0.825196, 0.846069, 0.865298, 0.883393, 0.900117, 0.915274, 0.929550, 0.942243, 0.953708, 0.963793, 0.972413, 0.979957, 0.986173, 0.990957, 0.994513, 16
0.019737, 0.045437, 0.070638, 0.096575, 0.123500, 0.151700, 0.181425, 0.212725, 0.245650, 0.284188, 0.326600, 0.383837, 0.445675, 0.493838, 0.537175, 0.576387, 0.613200, 0.647537, 0.679887, 0.710138, 0.739025, 0.765638, 0.791025, 0.814738, 0.836825, 0.857488, 0.876575, 0.894150, 0.910450, 0.925263, 0.938650, 0.950725, 0.961263, 0.970425, 0.978125, 0.984688, 0.989950, 0.993788, 16
0.019168, 0.041088, 0.066604, 0.089541, 0.111213, 0.136530, 0.159567, 0.185578, 0.210375, 0.236263, 0.264060, 0.292849, 0.324613, 0.359428, 0.405673, 0.473840, 0.533277, 0.579449, 0.620933, 0.658153, 0.692224, 0.722872, 0.753100, 0.780153, 0.805594, 0.828878, 0.850724, 0.871479, 0.890399, 0.907583, 0.923502, 0.937512, 0.950134, 0.961416, 0.970740, 0.978675, 0.984924, 0.990404, 16
0.019309, 0.044000, 0.068948, 0.092443, 0.117241, 0.143278, 0.169337, 0.196249, 0.225106, 0.256269, 0.290401, 0.330685, 0.375539, 0.424559, 0.489449, 0.539515, 0.582490, 0.621449, 0.657418, 0.690739, 0.722094, 0.751100, 0.778248, 0.803857, 0.827096, 0.849289, 0.869260, 0.888120, 0.904887, 0.920522, 0.934705, 0.947136, 0.957965, 0.967833, 0.976398, 0.983062, 0.988167, 0.992460, 16
0.021790, 0.046468, 0.071960, 0.098551, 0.124805, 0.151626, 0.180219, 0.211788, 0.247112, 0.284545, 0.328019, 0.374717, 0.434772, 0.487918, 0.532667, 0.572616, 0.610491, 0.645497, 0.678554, 0.709644, 0.738396, 0.766068, 0.791507, 0.815547, 0.837691, 0.858153, 0.877462, 0.895196, 0.911281, 0.926162, 0.939148, 0.950981, 0.961256, 0.970486, 0.978210, 0.984605, 0.989566, 0.993197, 16
0.021939, 0.046885, 0.072897, 0.100569, 0.128842, 0.159249, 0.194643, 0.241325, 0.310200, 0.366094, 0.413673, 0.456638, 0.497612, 0.535589, 0.571441, 0.605793, 0.638343, 0.669038, 0.698335, 0.726346, 0.752638, 0.777591, 0.801301, 0.823359, 0.844197, 0.863664, 0.881717, 0.898567, 0.913970, 0.928153, 0.941015, 0.952429, 0.962802, 0.971634, 0.979195, 0.985504, 0.990609, 0.994361, 16
0.019950, 0.045587, 0.071138, 0.097012, 0.123837, 0.151538, 0.180687, 0.211888, 0.245413, 0.284638, 0.326050, 0.385263, 0.446950, 0.494350, 0.537362, 0.576787, 0.613050, 0.647475, 0.679600, 0.710350, 0.738800, 0.765438, 0.790875, 0.814313, 0.836650, 0.856888, 0.876250, 0.893900, 0.910075, 0.925100, 0.938538, 0.950550, 0.961163, 0.970325, 0.978050, 0.984538, 0.989775, 0.993725, 16
0.018650, 0.041834, 0.064071, 0.087764, 0.110139, 0.134828, 0.157758, 0.184576, 0.209265, 0.237748, 0.265399, 0.298255, 0.334768, 0.398769, 0.467444, 0.519112, 0.562497, 0.602550, 0.637859, 0.672405, 0.703711, 0.732843, 0.760470, 0.786038, 0.809987, 0.832176, 0.853348, 0.872923, 0.891272, 0.907862, 0.923064, 0.936809, 0.949396, 0.960294, 0.969851, 0.977764, 0.984729, 0.989865, 16
0.019034, 0.041194, 0.066014, 0.088618, 0.110163, 0.136263, 0.158966, 0.184377, 0.209738, 0.234435, 0.262924, 0.291905, 0.321847, 0.356393, 0.399655, 0.473278, 0.532644, 0.577310, 0.618135, 0.654257, 0.687941, 0.719803, 0.748243, 0.775746, 0.801010, 0.824721, 0.847054, 0.867492, 0.886500, 0.904204, 0.920283, 0.934835, 0.947910, 0.959311, 0.969455, 0.977753, 0.984648, 0.990139, 16
0.020128, 0.045003, 0.069756, 0.095418, 0.120904, 0.146132, 0.172173, 0.199897, 0.228570, 0.258721, 0.293199, 0.332967, 0.372640, 0.421414, 0.486667, 0.536906, 0.580227, 0.619778, 0.655518, 0.688585, 0.720228, 0.749023, 0.776435, 0.801717, 0.824965, 0.847507, 0.867961, 0.886488, 0.903795, 0.919379, 0.933377, 0.946086, 0.957533, 0.967150, 0.975423, 0.982490, 0.988173, 0.992513, 16
0.019371, 0.044246, 0.068885, 0.092685, 0.117839, 0.144542, 0.171244, 0.198119, 0.227702, 0.258554, 0.293469, 0.334125, 0.377490, 0.428745, 0.492126, 0.541467, 0.584768, 0.624069, 0.659758, 0.692717, 0.723483, 0.753303, 0.779790, 0.805654, 0.828831, 0.850911, 0.871443, 0.889223, 0.906294, 0.921731, 0.935877, 0.947874, 0.959076, 0.968772, 0.976877, 0.983306, 0.988723, 0.992851, 16
0.019356, 0.043813, 0.067976, 0.092229, 0.115328, 0.141054, 0.167076, 0.192815, 0.219849, 0.247640, 0.278507, 0.311783, 0.350880, 0.397629, 0.464220, 0.520763, 0.567512, 0.608505, 0.645884, 0.679596, 0.711578, 0.741855, 0.769966, 0.795731, 0.820112, 0.842468, 0.863528, 0.882871, 0.900638, 0.916751, 0.930941, 0.944323, 0.956154, 0.966204, 0.974844, 0.981996, 0.988060, 0.992636, 16
0.021808, 0.046592, 0.072119, 0.098834, 0.124982, 0.153061, 0.182593, 0.214286, 0.249823, 0.288230, 0.331810, 0.378543, 0.441575, 0.492861, 0.537132, 0.577540, 0.614229, 0.649536, 0.682735, 0.713134, 0.742560, 0.769398, 0.794926, 0.818842, 0.841057, 0.861802, 0.880350, 0.897995, 0.913956, 0.928430, 0.941823, 0.952895, 0.963276, 0.971956, 0.979698, 0.985757, 0.990575, 0.993959, 16
0.021083, 0.044422, 0.069598, 0.094273, 0.120819, 0.146263, 0.172325, 0.199957, 0.229359, 0.260283, 0.293461, 0.333222, 0.376875, 0.429968, 0.494220, 0.543386, 0.585753, 0.624845, 0.660229, 0.693291, 0.724632, 0.753567, 0.780280, 0.806041, 0.829697, 0.851114, 0.871513, 0.889789, 0.906880, 0.922350, 0.935948, 0.948545, 0.959421, 0.969027, 0.976945, 0.983762, 0.989158, 0.993067, 16
0.019859, 0.044969, 0.067294, 0.093179, 0.118745, 0.142394, 0.169649, 0.196380, 0.222790, 0.252671, 0.282323, 0.315079, 0.353178, 0.399767, 0.454689, 0.520658, 0.568869, 0.610505, 0.650178, 0.685080, 0.717084, 0.747443, 0.775247, 0.801634, 0.826447, 0.848430, 0.869544, 0.888924, 0.905953, 0.921772, 0.936199, 0.948434, 0.959528, 0.969138, 0.977173, 0.983770, 0.988929, 0.992741, 16
0.021118, 0.047194, 0.075203, 0.101758, 0.131322, 0.159724, 0.189392, 0.219281, 0.252522, 0.287131, 0.325587, 0.368301, 0.425003, 0.483619, 0.530334, 0.571355, 0.610119, 0.646250, 0.679594, 0.710663, 0.739869, 0.767621, 0.793253, 0.816730, 0.839438, 0.860607, 0.879176, 0.897114, 0.912759, 0.927414, 0.940666, 0.952156, 0.961920, 0.971530, 0.978797, 0.984901, 0.989740, 0.993400, 17
0.021843, 0.046239, 0.073664, 0.100476, 0.128490, 0.155880, 0.185327, 0.215826, 0.249676, 0.285145, 0.323491, 0.370273, 0.435986, 0.487646, 0.532255, 0.573190, 0.610635, 0.645872, 0.678023, 0.709239, 0.738027, 0.765151, 0.790969, 0.814835, 0.837290, 0.857745, 0.877265, 0.894913, 0.911243, 0.925723, 0.939349, 0.951264, 0.961735, 0.970807, 0.978388, 0.984687, 0.989680, 0.993505, 17
0.021736, 0.049734, 0.077668, 0.105325, 0.133324, 0.162298, 0.192442, 0.223839, 0.257152, 0.293126, 0.333198, 0.379138, 0.441314, 0.493286, 0.537936, 0.578303, 0.615825, 0.651191, 0.683628, 0.714537, 0.743604, 0.770819, 0.796082, 0.819807, 0.842233, 0.862569, 0.881689, 0.898930, 0.914946, 0.929452, 0.942373, 0.953794, 0.963888, 0.972775, 0.980235, 0.986342, 0.990891, 0.994538, 17
0.021840, 0.049319, 0.077336, 0.105333, 0.133282, 0.161994, 0.191509, 0.222472, 0.255081, 0.288776, 0.326220, 0.367501, 0.420315, 0.482164, 0.529407, 0.571315, 0.609357, 0.645166, 0.678332, 0.710011, 0.739134, 0.766818, 0.792466, 0.816460, 0.838721, 0.859582, 0.878720, 0.896644, 0.912542, 0.927285, 0.940275, 0.952120, 0.962321, 0.971278, 0.978992, 0.985101, 0.990338, 0.993794, 17
0.020942, 0.045887, 0.072190, 0.099289, 0.126402, 0.154657, 0.183793, 0.213796, 0.246054, 0.278732, 0.315629, 0.354795, 0.400639, 0.463594, 0.516230, 0.560224, 0.600994, 0.637068, 0.671609, 0.703665, 0.733842, 0.762025, 0.788386, 0.812970, 0.835704, 0.857166, 0.876749, 0.894511, 0.911233, 0.925786, 0.939386, 0.950890, 0.961441, 0.970676, 0.978133, 0.984536, 0.989464, 0.993308, 17
0.022127, 0.050107, 0.075948, 0.105894, 0.133628, 0.162027, 0.193086, 0.223957, 0.257862, 0.293632, 0.334605, 0.382906, 0.446800, 0.497196, 0.540164, 0.579923, 0.616589, 0.651174, 0.683374, 0.714244, 0.743019, 0.769887, 0.795164, 0.818476, 0.840878, 0.861487, 0.880405, 0.897864, 0.914036, 0.928359, 0.941019, 0.952943, 0.963262, 0.971543, 0.979304, 0.985027, 0.990187, 0.993858, 17
0.021894, 0.047537, 0.074192, 0.101704, 0.129227, 0.158898, 0.188612, 0.219395, 0.251602, 0.285589, 0.321700, 0.362918, 0.410077, 0.472110, 0.520403, 0.562544, 0.601181, 0.637193, 0.670490, 0.702185, 0.731755, 0.759045, 0.785266, 0.809930, 0.832547, 0.853418, 0.873031, 0.891220, 0.907874, 0.922949, 0.936410, 0.948491, 0.959027, 0.969106, 0.976994, 0.983669, 0.989020, 0.993136, 17
0.020928, 0.047341, 0.074612, 0.102230, 0.130429, 0.158767, 0.187867, 0.218698, 0.251482, 0.285582, 0.325789, 0.373684, 0.438255, 0.490166, 0.534335, 0.575222, 0.611759, 0.647175, 0.680097, 0.710416, 0.739681, 0.767008, 0.792535, 0.816537, 0.838947, 0.859529, 0.878712, 0.896219, 0.912548, 0.927008, 0.940263, 0.952008, 0.962368, 0.971205, 0.979017, 0.985332, 0.989917, 0.993809, 17
0.021262, 0.048235, 0.074956, 0.102657, 0.131085, 0.158940, 0.189608, 0.221116, 0.254360, 0.288752, 0.328364, 0.377943, 0.440861, 0.492763, 0.536519, 0.576580, 0.614191, 0.648610, 0.681658, 0.712396, 0.741357, 0.768274, 0.794015, 0.817586, 0.839604, 0.860628, 0.879553, 0.897077, 0.912964, 0.927494, 0.940455, 0.952297, 0.962599, 0.971235, 0.979032, 0.985373, 0.989992, 0.993715, 17
0.022153, 0.048968, 0.077502, 0.106415, 0.136566, 0.167783, 0.200789, 0.234862, 0.271979, 0.315580, 0.371462, 0.428324, 0.475521, 0.517385, 0.555998, 0.592633, 0.626207, 0.659557, 0.689726, 0.718948, 0.747018, 0.772525, 0.796502, 0.819704, 0.841548, 0.861413, 0.879920, 0.896948, 0.912445, 0.926996, 0.939878, 0.951488, 0.961292, 0.970081, 0.978234, 0.984460, 0.989276, 0.993043, 17
0.021887, 0.047521, 0.073475, 0.101292, 0.128855, 0.157178, 0.187705, 0.218420, 0.249664, 0.284060, 0.319877, 0.358604, 0.406147, 0.467577, 0.516024, 0.557738, 0.596795, 0.632304, 0.666303, 0.697811, 0.727424, 0.755064, 0.781150, 0.805484, 0.828583, 0.849942, 0.869492, 0.887798, 0.904362, 0.919460, 0.933743, 0.946263, 0.957295, 0.966828, 0.975082, 0.982036, 0.988054, 0.992726, 17
0.020694, 0.046886, 0.074331, 0.101777, 0.129925, 0.158169, 0.187185, 0.217868, 0.250811, 0.285352, 0.324550, 0.372152, 0.435861, 0.488134, 0.532388, 0.573350, 0.610260, 0.645559, 0.678474, 0.709722, 0.738339, 0.765812, 0.791273, 0.815123, 0.837828, 0.858784, 0.877453, 0.895227, 0.911553, 0.926117, 0.939329, 0.951289, 0.961649, 0.970522, 0.978458, 0.984975, 0.989577, 0.993614, 17
0.019600, 0.049701, 0.079882, 0.111032, 0.141945, 0.174261, 0.210019, 0.249555, 0.295044, 0.356216, 0.408963, 0.453977, 0.494581, 0.533840, 0.570962, 0.605830, 0.638879, 0.670088, 0.699695, 0.728650, 0.755192, 0.780092, 0.803548, 0.826213, 0.846901, 0.866580, 0.884834, 0.901369, 0.916617, 0.930699, 0.943159, 0.954274, 0.964143, 0.972628, 0.979906, 0.985760, 0.990447, 0.993810, 17
0.020135, 0.048831, 0.077947, 0.106845, 0.136381, 0.167030, 0.199870, 0.235686, 0.274897, 0.320844, 0.384699, 0.435356, 0.479550, 0.520349, 0.558940, 0.595321, 0.629239, 0.661385, 0.691560, 0.720512, 0.747693, 0.773505, 0.797218, 0.820036, 0.841650, 0.861511, 0.880514, 0.897162, 0.913153, 0.926899, 0.940006, 0.951379, 0.961346, 0.970126, 0.977556, 0.983817, 0.989403, 0.993109, 17
0.021403, 0.047378, 0.075411, 0.101794, 0.130779, 0.159440, 0.188714, 0.218701, 0.250253, 0.285578, 0.322944, 0.365987, 0.420097, 0.481891, 0.528334, 0.569270, 0.607740, 0.643235, 0.676232, 0.707494, 0.736938, 0.764069, 0.790368, 0.814236, 0.836743, 0.857823, 0.876965, 0.894882, 0.910879, 0.925550, 0.938827, 0.950743, 0.961113, 0.970123, 0.977433, 0.984505, 0.989401, 0.993107, 17
0.023765, 0.050641, 0.079131, 0.107256, 0.136523, 0.166604, 0.198075, 0.232220, 0.269076, 0.310903, 0.361497, 0.423037, 0.471710, 0.514893, 0.555342, 0.592103, 0.626814, 0.659534, 0.690852, 0.720709, 0.748633, 0.774625, 0.799486, 0.822509, 0.843812, 0.863771, 0.882152, 0.899236, 0.914990, 0.929411, 0.942231, 0.953660, 0.963498, 0.972347, 0.979675, 0.985696, 0.990409, 0.994132, 17
0.020526, 0.048111, 0.074398, 0.101233, 0.127626, 0.154692, 0.181565, 0.209141, 0.237717, 0.267534, 0.298198, 0.331063, 0.365189, 0.404269, 0.448099, 0.507041, 0.565559, 0.610880, 0.650989, 0.687317, 0.720722, 0.751096, 0.779673, 0.806008, 0.829928, 0.852272, 0.872932, 0.891813, 0.908789, 0.924111, 0.937904, 0.950062, 0.960546, 0.970077, 0.977926, 0.984341, 0.989747, 0.993421, 17
0.021578, 0.049429, 0.077225, 0.105150, 0.132661, 0.161787, 0.192252, 0.223725, 0.257134, 0.292908, 0.332332, 0.378919, 0.440022, 0.492854, 0.537652, 0.578589, 0.616170, 0.651367, 0.684143, 0.714672, 0.743779, 0.771006, 0.796216, 0.820188, 0.842087, 0.862529, 0.881778, 0.899293, 0.915122, 0.929602, 0.942450, 0.954051, 0.964267, 0.973043, 0.980398, 0.986295, 0.991155, 0.994732, 17
0.021232, 0.050193, 0.079084, 0.107644, 0.135958, 0.166109, 0.196602, 0.228462, 0.262313, 0.298567, 0.339535, 0.388950, 0.451892, 0.499682, 0.541722, 0.580710, 0.617247, 0.651687, 0.683535, 0.713863, 0.742059, 0.768546, 0.793772, 0.817242, 0.839252, 0.859930, 0.878582, 0.896420, 0.912150, 0.926819, 0.939803, 0.951445, 0.961719, 0.970638, 0.978226, 0.984530, 0.989620, 0.993614, 17
0.021497, 0.050415, 0.077071, 0.105255, 0.132734, 0.162523, 0.191959, 0.222746, 0.255306, 0.289069, 0.326083, 0.368833, 0.419943, 0.483104, 0.530200, 0.572559, 0.611236, 0.646850, 0.680359, 0.711959, 0.741454, 0.768707, 0.794493, 0.818653, 0.840688, 0.861520, 0.880825, 0.898211, 0.914451, 0.928929, 0.941930, 0.953520, 0.963476, 0.972472, 0.979805, 0.985952, 0.990906, 0.994263, 17
0.021443, 0.047477, 0.076800, 0.106044, 0.134709, 0.167484, 0.199649, 0.234895, 0.275726, 0.325065, 0.390180, 0.440337, 0.483833, 0.524408, 0.562399, 0.598336, 0.632282, 0.664174, 0.694220, 0.722998, 0.749914, 0.775835, 0.800087, 0.822573, 0.843727, 0.863806, 0.882135, 0.898731, 0.914300, 0.928890, 0.941746, 0.952724, 0.963285, 0.971824, 0.979400, 0.985611, 0.989977, 0.993989, 18
0.022099, 0.047401, 0.075966, 0.103879, 0.134781, 0.165229, 0.198013, 0.232892, 0.273615, 0.319969, 0.386737, 0.436946, 0.482086, 0.523097, 0.561983, 0.596787, 0.631393, 0.663282, 0.694443, 0.722841, 0.749873, 0.775600, 0.799976, 0.822682, 0.843537, 0.863526, 0.882104, 0.898846, 0.914661, 0.928701, 0.941709, 0.953062, 0.963398, 0.971761, 0.979578, 0.985300, 0.990445, 0.993724, 18
0.021682, 0.046749, 0.073903, 0.101450, 0.131442, 0.160733, 0.191444, 0.223419, 0.259157, 0.299408, 0.345628, 0.412828, 0.465049, 0.509627, 0.550528, 0.587394, 0.624209, 0.657330, 0.688520, 0.718580, 0.746640, 0.772853, 0.797904, 0.820834, 0.842670, 0.862983, 0.881399, 0.898430, 0.914640, 0.928799, 0.941982, 0.953045, 0.963681, 0.972350, 0.979652, 0.985431, 0.990664, 0.994015, 18
0.020583, 0.045927, 0.074334, 0.101916, 0.130165, 0.160619, 0.190121, 0.223384, 0.256505, 0.292942, 0.334092, 0.382226, 0.447324, 0.498108, 0.541766, 0.581297, 0.617560, 0.652299, 0.684229, 0.714493, 0.743154, 0.769784, 0.795207, 0.818203, 0.840373, 0.860686, 0.879492, 0.896997, 0.912962, 0.927737, 0.940813, 0.952398, 0.962920, 0.971664, 0.979329, 0.985487, 0.990010, 0.993914, 18
0.019088, 0.043810, 0.068736, 0.093887, 0.120589, 0.146761, 0.174423, 0.201696, 0.230563, 0.262716, 0.296869, 0.333289, 0.376446, 0.424849, 0.490665, 0.542478, 0.586451, 0.625259, 0.661944, 0.695792, 0.727230, 0.756668, 0.783676, 0.808256, 0.832406, 0.854025, 0.874032, 0.892548, 0.909533, 0.924986, 0.938317, 0.950750, 0.961325, 0.970531, 0.978289, 0.984842, 0.989864, 0.993539, 18
0.022561, 0.047895, 0.075263, 0.102140, 0.129973, 0.159062, 0.189442, 0.221926, 0.256024, 0.293578, 0.337217, 0.391031, 0.453991, 0.501862, 0.545131, 0.584848, 0.621146, 0.655544, 0.687717, 0.717930, 0.746433, 0.773023, 0.798106, 0.821564, 0.843682, 0.863947, 0.882647, 0.899983, 0.915776, 0.930159, 0.943251, 0.954860, 0.964963, 0.973751, 0.981044, 0.986938, 0.991434, 0.994662, 18
0.020991, 0.048703, 0.077034, 0.105135, 0.135092, 0.166529, 0.198925, 0.232461, 0.268788, 0.311231, 0.363865, 0.426327, 0.474156, 0.517618, 0.558021, 0.594712, 0.629729, 0.662501, 0.693429, 0.722633, 0.750467, 0.776396, 0.801014, 0.823886, 0.845131, 0.865042, 0.883545, 0.900641, 0.916268, 0.930379, 0.943046, 0.954488, 0.964583, 0.973210, 0.980393, 0.986338, 0.990949, 0.994589, 18
0.021911, 0.046064, 0.073549, 0.100250, 0.128714, 0.157820, 0.188648, 0.219976, 0.253841, 0.290672, 0.333454, 0.386213, 0.450886, 0.499600, 0.542576, 0.582169, 0.618643, 0.652926, 0.685038, 0.715530, 0.744269, 0.770919, 0.796182, 0.819714, 0.841543, 0.862048, 0.880942, 0.898450, 0.914359, 0.928810, 0.941926, 0.953483, 0.963847, 0.972683, 0.980143, 0.986278, 0.991149, 0.994604, 18
0.022654, 0.048289, 0.075895, 0.103970, 0.132952, 0.162372, 0.192907, 0.227216, 0.263370, 0.305373, 0.359990, 0.423000, 0.471581, 0.515137, 0.554555, 0.591345, 0.626874, 0.659484, 0.690749, 0.719804, 0.747243, 0.773535, 0.797940, 0.820802, 0.842591, 0.862565, 0.881268, 0.898470, 0.914264, 0.928369, 0.941744, 0.953024, 0.963324, 0.972300, 0.979535, 0.985999, 0.990628, 0.994433, 18
0.020774, 0.045753, 0.074334, 0.101424, 0.128879, 0.158461, 0.187122, 0.218306, 0.251299, 0.287879, 0.327871, 0.374941, 0.440770, 0.492966, 0.536782, 0.577362, 0.614624, 0.649601, 0.681738, 0.712382, 0.741377, 0.768244, 0.793811, 0.817504, 0.839199, 0.860036, 0.878905, 0.896790, 0.912755, 0.927403, 0.940512, 0.952144, 0.962634, 0.971585, 0.979044, 0.985487, 0.990042, 0.993930, 18
0.020215, 0.045934, 0.072203, 0.097023, 0.124003, 0.151669, 0.180488, 0.210113, 0.241631, 0.276920, 0.315015, 0.359191, 0.413206, 0.476805, 0.524967, 0.566821, 0.605506, 0.641440, 0.674998, 0.706462, 0.736020, 0.762933, 0.788921, 0.813203, 0.835700, 0.856627, 0.875809, 0.893635, 0.910253, 0.925166, 0.938669, 0.950777, 0.961543, 0.970899, 0.978617, 0.984818, 0.990053, 0.993919, 18
0.020720, 0.047078, 0.073560, 0.100263, 0.128061, 0.156981, 0.186039, 0.217355, 0.252230, 0.288781, 0.328186, 0.371856, 0.436247, 0.490249, 0.536191, 0.576454, 0.614681, 0.649377, 0.682258, 0.713560, 0.742175, 0.769155, 0.795042, 0.818504, 0.840762, 0.861136, 0.880291, 0.898019, 0.913864, 0.928560, 0.941717, 0.953546, 0.963615, 0.972604, 0.980166, 0.986163, 0.990734, 0.994335, 18
0.021592, 0.048236, 0.074281, 0.103128, 0.132197, 0.161256, 0.193349, 0.227064, 0.262529, 0.303509, 0.357483, 0.421988, 0.470735, 0.514179, 0.553991, 0.591494, 0.626833, 0.659785, 0.691202, 0.720164, 0.748190, 0.774390, 0.798396, 0.821852, 0.843657, 0.863461, 0.882135, 0.899389, 0.915001, 0.929472, 0.942302, 0.953721, 0.964057, 0.972800, 0.980200, 0.986461, 0.991107, 0.994576, 18
0.020929, 0.046907, 0.074221, 0.102086, 0.130857, 0.160180, 0.191256, 0.223262, 0.257793, 0.295032, 0.335323, 0.385967, 0.450740, 0.499228, 0.542398, 0.581548, 0.618040, 0.652412, 0.684479, 0.714771, 0.743040, 0.769630, 0.794996, 0.818327, 0.840371, 0.860430, 0.879362, 0.896971, 0.912999, 0.927397, 0.940729, 0.952468, 0.962687, 0.971633, 0.979218, 0.985430, 0.990344, 0.994008, 18
0.021192, 0.048993, 0.078293, 0.107191, 0.137784, 0.169303, 0.202030, 0.237135, 0.275592, 0.321707, 0.384734, 0.438214, 0.483451, 0.524420, 0.563585, 0.600335, 0.633928, 0.666520, 0.697138, 0.725999, 0.753471, 0.779028, 0.803341, 0.825947, 0.846920, 0.867063, 0.885280, 0.902070, 0.917372, 0.931602, 0.944112, 0.955464, 0.965304, 0.973778, 0.981046, 0.986776, 0.991288, 0.994580, 18
0.019520, 0.044635, 0.069416, 0.093917, 0.118791, 0.144482, 0.170453, 0.197427, 0.226502, 0.256358, 0.288853, 0.324119, 0.365947, 0.419486, 0.490147, 0.541028, 0.584883, 0.624256, 0.661325, 0.694676, 0.726260, 0.755261, 0.782588, 0.807945, 0.831369, 0.853473, 0.873959, 0.892623, 0.909596, 0.925156, 0.939173, 0.951312, 0.962113, 0.971408, 0.979086, 0.985258, 0.990110, 0.993642, 18
0.022376, 0.047667, 0.077992, 0.106936, 0.139333, 0.170671, 0.208316, 0.247757, 0.299583, 0.363702, 0.412842, 0.456012, 0.497725, 0.536307, 0.573139, 0.607162, 0.639697, 0.670682, 0.699642, 0.728033, 0.754138, 0.779414, 0.802695, 0.825285, 0.846034, 0.865555, 0.883020, 0.900208, 0.915401, 0.929643, 0.942197, 0.953446, 0.963529, 0.972061, 0.979566, 0.985505, 0.990355, 0.993915, 18
0.021492, 0.044745, 0.070563, 0.095409, 0.123671, 0.150946, 0.180118, 0.208653, 0.240148, 0.272477, 0.309056, 0.349156, 0.398546, 0.463963, 0.516358, 0.560496, 0.601416, 0.638086, 0.672708, 0.704415, 0.734300, 0.762531, 0.789032, 0.813090, 0.835811, 0.857167, 0.876898, 0.894778, 0.911565, 0.926242, 0.939902, 0.951756, 0.962305, 0.971260, 0.979092, 0.985239, 0.990370, 0.993769, 18
0.020144, 0.046554, 0.070926, 0.097654, 0.124494, 0.151054, 0.180213, 0.210888, 0.244443, 0.282487, 0.327301, 0.393869, 0.450804, 0.498312, 0.539330, 0.579076, 0.615979, 0.649945, 0.682097, 0.712716, 0.741352, 0.768005, 0.792881, 0.816430, 0.838631, 0.859262, 0.878003, 0.895735, 0.911820, 0.926372, 0.939876, 0.951491, 0.962265, 0.971018, 0.978575, 0.984728, 0.989647, 0.993388, 18
0.020980, 0.047787, 0.073053, 0.101969, 0.130828, 0.160041, 0.191518, 0.225356, 0.263581, 0.307902, 0.360811, 0.424202, 0.471056, 0.513510, 0.553248, 0.589449, 0.624024, 0.656887, 0.687005, 0.716175, 0.743719, 0.769140, 0.794081, 0.816603, 0.837964, 0.858378, 0.876867, 0.894027, 0.909985, 0.924683, 0.937995, 0.949694, 0.960304, 0.969500, 0.977252, 0.984000, 0.989249, 0.993054, 18
0.023647, 0.048356, 0.074963, 0.101825, 0.128562, 0.157840, 0.187898, 0.219471, 0.256757, 0.310328, 0.379250, 0.430070, 0.476117, 0.517635, 0.555810, 0.592031, 0.626281, 0.659158, 0.689837, 0.718927, 0.746393, 0.772082, 0.796512, 0.819530, 0.841215, 0.861305, 0.879953, 0.897150, 0.913309, 0.927965, 0.941317, 0.952988, 0.963218, 0.972252, 0.980323, 0.986555, 0.991607, 0.995195, 19
